date,open,high,low,close,volume,source
2022-07-07,4720.86,4796.04,4643.87,4780.04004,554071882,akshare.stock_hk_index_daily_sina(HSTECH)
2022-07-08,4868.37,4882.92,4778.4,4808.47022,632501982,akshare.stock_hk_index_daily_sina(HSTECH)
2022-07-11,4736.94,4736.94,4588.58,4622.91992,545442011,akshare.stock_hk_index_daily_sina(HSTECH)
2022-07-12,4546.39,4599.99,4492.28,4524.10986,576168113,akshare.stock_hk_index_daily_sina(HSTECH)
2022-07-13,4558.24,4630.52,4533.67,4547.1001,467494507,akshare.stock_hk_index_daily_sina(HSTECH)
2022-07-14,4564.58,4638.63,4531.42,4587.72998,557140220,akshare.stock_hk_index_daily_sina(HSTECH)
2022-07-15,4507.4,4557.25,4422.41,4440.10986,570195474,akshare.stock_hk_index_daily_sina(HSTECH)
2022-07-18,4454.81,4585.37,4391.29,4574.3999,601246758,akshare.stock_hk_index_daily_sina(HSTECH)
2022-07-19,4544.06,4567.0,4478.91,4506.74023,410418707,akshare.stock_hk_index_daily_sina(HSTECH)
2022-07-20,4599.84,4633.07,4575.24,4576.85986,733174420,akshare.stock_hk_index_daily_sina(HSTECH)
2022-07-21,4567.56,4633.87,4548.39,4582.35986,529577416,akshare.stock_hk_index_daily_sina(HSTECH)
2022-07-22,4640.0,4664.23,4565.87,4597.64014,409468284,akshare.stock_hk_index_daily_sina(HSTECH)
2022-07-25,4562.04,4565.21,4479.99,4534.33984,405991844,akshare.stock_hk_index_daily_sina(HSTECH)
2022-07-26,4558.8,4614.74,4529.18,4596.33984,455241502,akshare.stock_hk_index_daily_sina(HSTECH)
2022-07-27,4527.1,4569.2,4510.62,4536.62012,375856579,akshare.stock_hk_index_daily_sina(HSTECH)
2022-07-28,4558.05,4600.49,4539.93,4552.54004,515661373,akshare.stock_hk_index_daily_sina(HSTECH)
2022-07-29,4561.53,4562.62,4297.33,4331.18994,754940625,akshare.stock_hk_index_daily_sina(HSTECH)
2022-08-01,4303.36,4356.91,4246.86,4324.02979,510391198,akshare.stock_hk_index_daily_sina(HSTECH)
2022-08-02,4242.0,4242.0,4119.96,4194.04004,632550431,akshare.stock_hk_index_daily_sina(HSTECH)
2022-08-03,4269.76,4313.24,4219.65,4246.12988,483746898,akshare.stock_hk_index_daily_sina(HSTECH)
2022-08-04,4341.78,4390.28,4315.11,4381.12012,452597913,akshare.stock_hk_index_daily_sina(HSTECH)
2022-08-05,4429.22,4429.4,4367.79,4415.85986,424878672,akshare.stock_hk_index_daily_sina(HSTECH)
2022-08-08,4354.26,4389.16,4310.69,4335.54004,367025009,akshare.stock_hk_index_daily_sina(HSTECH)
2022-08-09,4326.54,4371.16,4264.81,4295.24023,356426705,akshare.stock_hk_index_daily_sina(HSTECH)
2022-08-10,4281.78,4281.78,4130.75,4173.77002,407457818,akshare.stock_hk_index_daily_sina(HSTECH)
2022-08-11,4244.46,4326.85,4233.19,4326.8501,435327794,akshare.stock_hk_index_daily_sina(HSTECH)
2022-08-12,4357.47,4365.12,4302.65,4350.06982,416833189,akshare.stock_hk_index_daily_sina(HSTECH)
2022-08-15,4310.36,4394.62,4300.07,4308.31006,312961421,akshare.stock_hk_index_daily_sina(HSTECH)
2022-08-16,4339.33,4352.06,4160.45,4221.02979,469676648,akshare.stock_hk_index_daily_sina(HSTECH)
2022-08-17,4262.89,4281.12,4186.66,4238.8999,300370041,akshare.stock_hk_index_daily_sina(HSTECH)
2022-08-18,4249.91,4249.91,4165.24,4192.64014,530039253,akshare.stock_hk_index_daily_sina(HSTECH)
2022-08-19,4155.54,4242.34,4154.62,4192.31006,423348564,akshare.stock_hk_index_daily_sina(HSTECH)
2022-08-22,4133.36,4196.68,4125.73,4152.04004,509225756,akshare.stock_hk_index_daily_sina(HSTECH)
2022-08-23,4151.34,4182.1,4101.66,4141.04004,403364918,akshare.stock_hk_index_daily_sina(HSTECH)
2022-08-24,4145.94,4148.08,4012.51,4026.44995,593950103,akshare.stock_hk_index_daily_sina(HSTECH)
2022-08-25,4072.77,4279.61,4072.77,4268.54004,560204254,akshare.stock_hk_index_daily_sina(HSTECH)
2022-08-26,4350.33,4357.65,4272.64,4302.16992,575534606,akshare.stock_hk_index_daily_sina(HSTECH)
2022-08-29,4249.02,4275.15,4212.69,4249.16992,438050600,akshare.stock_hk_index_daily_sina(HSTECH)
2022-08-30,4259.3,4259.3,4123.69,4227.43018,468839660,akshare.stock_hk_index_daily_sina(HSTECH)
2022-08-31,4123.27,4354.36,4123.27,4273.68018,829015740,akshare.stock_hk_index_daily_sina(HSTECH)
2022-09-01,4232.42,4289.51,4179.99,4204.02979,538411252,akshare.stock_hk_index_daily_sina(HSTECH)
2022-09-02,4204.34,4230.45,4116.74,4143.52979,1227771965,akshare.stock_hk_index_daily_sina(HSTECH)
